"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1,"Rory McIlroy",-2.41682951249992,"10091",237,61.996117008758,61.996117008758,1,1,"NIR","PGA Tour",88,47.3469413793081,47.3469413793081,1,1,"PGA Tour"
2,"Jon Rahm",-2.2117847824402,"19195",263,64.0767485108442,64.0767485108442,1,1,"ESP","PGA Tour",94,49.2845414849305,49.2845414849305,1,1,"PGA Tour"
3,"Patrick Cantlay",-2.08051747213696,"15466",204,58.6327129937273,58.6327129937273,1,1,"USA","PGA Tour",88,45.3722409897354,45.3722409897354,1,1,"PGA Tour"
4,"Justin Thomas",-2.07949694793197,"14139",263,62.586722076076,62.6365175334412,0.999205009165163,1,"USA","PGA Tour",92,47.7942056540215,47.7942056540215,1,1,"PGA Tour"
5,"Brooks Koepka",-1.92551539852513,"16243",256,65.1880662415002,66.6634051302203,0.977868833945128,1,"USA","PGA Tour",102,51.9697034668409,53.1525526164374,0.977746145925817,1,"PGA Tour"
6,"Webb Simpson",-1.91979290126533,"11049",269,65.1932045807684,65.1932045807684,1,1,"USA","PGA Tour",90,49.2717144427443,49.2717144427443,1,1,"PGA Tour"
7,"Justin Rose",-1.77085960613793,"6093",258,59.2251778753774,60.8354286480623,0.973531035969183,1,"ENG","PGA Tour",90,44.6452730855186,45.981383733019,0.970942356688128,1,"PGA Tour"
8,"Dustin Johnson",-1.75689490666302,"12422",254,63.2847602644429,63.2847602644429,1,1,"USA","PGA Tour",94,48.9460112442792,48.9460112442792,1,1,"PGA Tour"
9,"Adam Scott",-1.73526589679967,"6430",233,50.4026777850982,51.5551070061762,0.977646652523873,1,"AUS","PGA Tour",73,36.4607996450631,37.476552457092,0.972896311281786,1,"PGA Tour"
10,"Tommy Fleetwood",-1.70407605504493,"12294",323,73.0755516671222,73.0755516671222,1,1,"ENG","European Tour",112,55.9477719218954,55.9477719218954,1,1,"PGA Tour"
11,"Paul Casey",-1.6949219225348,"7108",260,57.498015720118,59.0539231460655,0.973652767791582,1,"ENG","PGA Tour",86,42.9552893627722,44.5111967887197,0.965044583426214,1,"PGA Tour"
12,"Xander Schauffele",-1.66197098402444,"19895",283,60.6084846097619,60.9647821755003,0.994155682132798,1,"USA","PGA Tour",92,44.8964597329411,44.8964597329411,1,1,"PGA Tour"
13,"Tiger Woods",-1.64933077330106,"5321",118,33.9921952204048,33.9921952204048,1,1,"USA","PGA Tour",56,26.7525419240135,26.7525419240135,1,0,"PGA Tour"
14,"Tony Finau",-1.60024847161623,"11676",302,69.6305060309514,69.6305060309514,1,1,"USA","PGA Tour",104,53.151355305451,53.151355305451,1,1,"PGA Tour"
15,"Rickie Fowler",-1.59954792767016,"12965",260,62.5289621982583,62.5289621982583,1,1,"USA","PGA Tour",86,46.7198471848143,46.7198471848143,1,1,"PGA Tour"
16,"Hideki Matsuyama",-1.57139541467473,"13562",284,69.6712434100148,72.0483722449103,0.967006487990943,1,"JPN","PGA Tour",111,55.7605147224403,57.8038866283683,0.964649921915023,1,"PGA Tour"
17,"Viktor Hovland",-1.54572578351388,"18841",50,25.2472060455612,34.3100551951578,0.735854428153891,1,"NOR","PGA Tour",44,24.8839213397438,29.9467704893403,0.830938392792683,0,"PGA Tour"
18,"Bryson DeChambeau",-1.4249791405879,"19841",280,66.4909395148808,66.5661013427062,0.998870869311717,1,"USA","PGA Tour",96,50.4975580319731,50.4975580319731,1,1,"PGA Tour"
