"Rank","Player_Name","Player_Value","Player_ID","Num_Rounds","Sum_Primary","Sum_Weight","Primary_Ratio","Primary_Player","Country","Tour","Num_Rounds_Yr","Sum_Primary_Yr","Sum_Weight_Yr","Primary_Ratio_Yr","Primary_Player_Yr","Tour_Yr"
1493,"Jiung Jeong",2.73422660496982,"18311",91,0,33.954689639469,0,0,"KOR","Korean Golf Tour",64,0,33.2444887464235,0,0,"Korean Golf Tour"
1494,"Jacobo Pastor Lopez",2.73569744814647,"15806",45,0,11.8108455642908,0,0,"ESP","European Challenge Tour",25,0,9.89491387499347,0,0,"European Challenge Tour"
1495,"Taco Remkes",2.73598845955194,"10678",41,0.0501660425155209,1.01704246059851,0.0493254160558834,0,"NED","European Challenge Tour",0,0,0,NA,0,NA
1496,"Shunsuke Sonoda",2.74026479159559,"12250",200,0,32.2281885710418,0,0,"JPN","Japan Golf Tour",45,0,22.8098533768822,0,0,"Japan Golf Tour"
1497,"Thomas Perrot",2.74055541530442,"18697",49,0,4.34208480204651,0,0,"FRA","Alps Golf Tour",0,0,0,NA,0,NA
1498,"Huang Wenyi",2.74425423710083,"13466",150,1.15372504980576,41.7970074438689,0.0276030539113391,0,"CHN","PGA Tour China",81,0.66805532375019,39.0679193977314,0.0170998439141088,0,"PGA Tour China"
1499,"Skyler Finnell",2.74568370146029,"23463",68,0,23.0787414798019,0,0,"USA","PGA Tour Latinoamerica",44,0,20.6671199068646,0,0,"PGA Tour Latinoamerica"
1500,"Gowoong Choi",2.7468725458499,"16140",142,0.352386164642926,34.3229507101047,0.0102667794391927,0,"KOR","Korean Golf Tour",55,0,27.362646206323,0,0,"Korean Golf Tour"
1501,"David Palm",2.74883012240827,"10420",42,0,0.9993392545513,0,0,"SWE","Nordic Golf League",0,0,0,NA,0,NA
1502,"Marc Turnesa",2.74937640757781,"7627",102,2.15169105855945,6.07561736931811,0.354151838037974,0,"USA","Web.com Tour",4,1.53651628137776,1.53651628137776,1,0,"PGA Tour"
1503,"Juan Carlos Serrano",2.75112200117569,"17245",42,0,9.29209517866472,0,0,"MEX","PGA Tour Canada",10,0,6.06619458164323,0,0,"PGA Tour Latinoamerica"
1504,"James Erkenbeck",2.75152644140371,"17720",63,0,14.9897796849869,0,0,"USA","European Challenge Tour",33,0,14.273253768417,0,0,"European Challenge Tour"
1505,"Austin Bautista",2.75350863723852,"21152",47,0,5.11283280038076,0,0,"AUS","PGA Tour Australasia",6,0,1.30961873945434,0,0,"PGA Tour Australasia"
1506,"Rhys West",2.75690823672985,"10989",169,5.91017533832927,34.2717241509067,0.172450481694628,0,"RSA","Sunshine Tour",61,4.85773125147415,28.240964958891,0.172010101586306,0,"Sunshine Tour"
1507,"Stuart Archibald",2.76103719649179,"14842",57,0,3.77763552949461,0,0,"ENG","MENA Golf Tour",0,0,0,NA,0,NA
1508,"Leigh McKechnie",2.76117831521591,"7061",64,0,9.85578157577022,0,0,"AUS","PGA Tour Australasia",10,0,6.79468729441137,0,0,"PGA Tour Australasia"
1509,"Taylor MacDonald",2.76277543654336,"17144",135,2.49454216756947,30.5004610811586,0.081787031380665,0,"AUS","PGA Tour Australasia",48,1.7174680514,24.595383416835,0.0698288789523171,0,"PGA Tour Australasia"
1510,"Michael Choi",2.76334370503011,"12345",79,0.352386164642926,17.1420898549169,0.0205567796940378,0,"AUS","PGA Tour Australasia",31,0,12.8364389681203,0,0,"PGA Tour Australasia"
1511,"Peter Creighton",2.76584947639966,"23050",66,0,22.4638002170941,0,0,"USA","PGA Tour Latinoamerica",40,0,19.5951533866857,0,0,"PGA Tour Latinoamerica"
1512,"Cory Crawford",2.76793409789547,"17785",137,2.14215600292655,33.8745439099466,0.0632379290071429,0,"AUS","PGA Tour Australasia",54,1.7174680514,28.924865154242,0.0593768732279854,0,"PGA Tour Australasia"
1513,"Daniel Mazziotta",2.76916004587275,"18195",129,0,19.7954370565084,0,0,"USA","Web.com Tour",39,0,15.7568055622865,0,0,"Web.com Tour"
1514,"Emilio/Puma Dominguez",2.76921199826391,"11900",146,0,13.0626434848481,0,0,"ARG","PGA Tour Latinoamerica",16,0,5.37029609389849,0,0,"PGA Tour Latinoamerica"
1515,"Wang Wei Lun",2.77079364480476,"19494",96,0,30.3936331143353,0,0,"TPE","Asian Tour",50,0,26.0821064856759,0,0,"Asian Tour"
1516,"Arnond Vongvanij",2.77370139166771,"15967",124,2.66924633391926,31.1212713036875,0.0857691932913739,0,"THA","Asian Tour",58,2.66924633391926,26.1353726572773,0.102131558211243,0,"Asian Tour"
1517,"Tom Shadbolt",2.77379832962709,"15190",135,0,23.5357437925525,0,0,"ENG","Alps Golf Tour",41,0,19.2621861220991,0,0,"Alps Golf Tour"
1518,"Rick Cochran III",2.77566866725186,"16305",68,0,3.98470505082929,0,0,"USA","Web.com Tour",4,0,1.41245377443666,0,0,"Web.com Tour"
1519,"Oscar Alvarez",2.77612501302181,"9165",51,0,1.03221716368369,0,0,"COL","PGA Tour Latinoamerica",0,0,0,NA,0,NA
1520,"Mark Laskey",2.77634285741757,"11112",127,0,25.8921296635743,0,0,"WAL","EuroPro Tour",43,0,21.0483933230941,0,0,"EuroPro Tour"
1521,"Patrick Sullivan",2.77634305976238,"11499",52,0,18.9483797425493,0,0,"USA","Web.com Tour",52,0,18.9483797425493,0,0,"Web.com Tour"
1522,"Joseph Gunerman",2.77832365538601,"19485",94,0,25.4173817725649,0,0,"USA","PGA Tour China",53,0,24.3620468727918,0,0,"PGA Tour China"
1523,"Oscar Bergqvist",2.78489193492008,"19805",55,0.0829162549662841,4.67613304173453,0.0177317998068609,0,"SWE","Nordic Golf League",4,0,1.04716784745242,0,0,"Nordic Golf League"
1524,"Breyten Meyer",2.78521230555298,"19532",178,6.05192956278691,38.0317602377205,0.159128305525667,0,"RSA","Sunshine Tour",69,5.48919312380036,30.8776299510597,0.177772488772636,0,"Sunshine Tour"
1525,"Andrea Saracino",2.78657580605767,"21013",83,0.761734918684499,22.3854211414803,0.0340281701143875,0,"ITA","Alps Golf Tour",42,0.710017349080869,18.8322550156715,0.0377021949039039,0,"Alps Golf Tour"
1526,"Raththee Sirithanakunsak",2.78730242340084,"13093",95,0,15.0772751691618,0,0,"THA","Asian Tour",22,0,10.3350798309734,0,0,"Asian Tour"
1527,"Sam Love",2.78935289912483,"18632",73,0,5.05227200151356,0,0,"USA","Web.com Tour",2,0,0.933949410508743,0,0,"Web.com Tour"
1528,"Conor O'Rourke",2.78975523741854,"22634",54,0,25.1465881145756,0,0,"IRL","Alps Golf Tour",52,0,24.8945257965777,0,0,"Alps Golf Tour"
1529,"Oscar Floren",2.79142774579711,"9397",74,2.4272396897049,21.0320325429525,0.115406805535693,0,"SWE","Nordic Golf League",42,2.17517737170699,19.6953144133948,0.110441363161365,0,"Nordic Golf League"
1530,"Nobuhiro Masuda",2.79401465357098,"7476",132,0,15.464356412866,0,0,"JPN","Japan Golf Tour",20,0,8.39457979276056,0,0,"Japan Golf Tour"
1531,"Sean Walsh",2.79681080890457,"23485",70,0,18.4475294191923,0,0,"USA","PGA Tour Latinoamerica",32,0,14.3500288598929,0,0,"PGA Tour Latinoamerica"
1532,"Ashton Turner",2.79885010315866,"22170",93,2.66546462158828,23.6119276997194,0.112886362159238,0,"ENG","EuroPro Tour",39,2.66546462158828,19.1857218621335,0.138929597788502,0,"EuroPro Tour"
1533,"Justin De Los Santos",2.80117613193572,"24356",57,0,29.6398898256984,0,0,"USA","Asian Development Tour",57,0,29.6398898256984,0,0,"Asian Development Tour"
1534,"Jason Timmis",2.80857216567853,"16181",72,0,11.5791297479186,0,0,"ENG","EuroPro Tour",20,0,9.08428024168712,0,0,"EuroPro Tour"
1535,"John Ross Galbraith",2.80909364788622,"18905",45,0.0308146748949231,21.1551733882843,0.00145660233217413,0,"NIR","EuroPro Tour",41,0,21.0825718043759,0,0,"EuroPro Tour"
1536,"Pasavee Lertvilai",2.81778986309333,"17736",74,0,30.5626840633284,0,0,"THA","Asian Tour",54,0,28.5772379080781,0,0,"Asian Tour"
